itrial,d,method,coverage,width
9,15,split,0.91,3.4918499090961963
10,15,naive,0.8,3.1131493424268126
10,15,jackknife,0.87,3.6777879146580603
10,15,jackknife+,0.88,3.7239397383348183
10,15,jackknife-mm,0.9,4.019575012979377
10,15,CV+,0.9,3.853792743743382
10,15,split,0.82,3.7242846204443225
11,15,naive,0.87,2.845651020099475
11,15,jackknife,0.92,3.3481377044182157
11,15,jackknife+,0.93,3.387931030714965
11,15,jackknife-mm,0.94,3.647263333192106
11,15,CV+,0.94,3.5313812974811727
11,15,split,0.94,3.7215977210584072
12,15,naive,0.9,3.101429961038854
12,15,jackknife,0.94,3.795840921524247
12,15,jackknife+,0.94,3.722138789796603
12,15,jackknife-mm,0.95,4.150796870340239
12,15,CV+,0.94,3.856715649774188
12,15,split,0.96,4.466481902931768
13,15,naive,0.92,3.2039179208024144
13,15,jackknife,0.97,3.8286527719748467
13,15,jackknife+,0.97,3.8797149438623664
13,15,jackknife-mm,0.98,4.16488604541463
13,15,CV+,0.97,3.9175073809681953
13,15,split,0.94,3.693223150354704
14,15,naive,0.87,3.145281526755276
14,15,jackknife,0.9,3.749094556009709
14,15,jackknife+,0.9,3.6768949587799566
14,15,jackknife-mm,0.91,4.053435853177868
14,15,CV+,0.9,3.562268689384744
14,15,split,0.87,3.489628358622599
15,15,naive,0.86,3.0769870438732396
15,15,jackknife,0.88,3.6036261165566135
15,15,jackknife+,0.89,3.6133714287888825
15,15,jackknife-mm,0.9,3.9471627880817284
15,15,CV+,0.9,3.757702296947391
15,15,split,0.83,3.688581266634733
16,15,naive,0.84,2.85637390114126
16,15,jackknife,0.89,3.3003799199169963
16,15,jackknife+,0.89,3.2897289372605343
16,15,jackknife-mm,0.93,3.5792250184348444
16,15,CV+,0.89,3.329160226611184
16,15,split,0.9,3.395518299021486
17,15,naive,0.79,2.696400889377234
17,15,jackknife,0.87,3.196968914715993
17,15,jackknife+,0.88,3.205185626724827
17,15,jackknife-mm,0.89,3.5352542451066067
17,15,CV+,0.88,3.478640580047773
17,15,split,0.9,4.37496071813646
18,15,naive,0.85,2.8248408141909693
18,15,jackknife,0.9,3.2981733991366378
18,15,jackknife+,0.9,3.3636306856959073
18,15,jackknife-mm,0.93,3.589897413755102
18,15,CV+,0.93,3.5475419429541857
18,15,split,0.95,4.069090614053005
19,15,naive,0.81,3.1235633682161663
19,15,jackknife,0.92,3.8056137545085074
19,15,jackknife+,0.92,3.756885851378272
19,15,jackknife-mm,0.94,4.117368700483653
19,15,CV+,0.92,3.757498979025225
19,15,split,0.92,3.6672480681177286
20,15,naive,0.83,2.979672906851497
20,15,jackknife,0.86,3.275660259801391
20,15,jackknife+,0.86,3.3243262062661483
20,15,jackknife-mm,0.91,3.5836113804886476
20,15,CV+,0.88,3.4416822287786624
20,15,split,0.78,3.109719831039953
21,15,naive,0.82,2.9977257408126987
21,15,jackknife,0.88,3.337939682506377
21,15,jackknife+,0.89,3.3904354919824073
21,15,jackknife-mm,0.92,3.675476841977783
21,15,CV+,0.91,3.6257034999299327
21,15,split,0.83,3.3329332352532446
22,15,naive,0.9,3.496813216472306
22,15,jackknife,0.95,4.04279806629171
22,15,jackknife+,0.95,4.115908409764662
22,15,jackknife-mm,0.98,4.4002325218237095
22,15,CV+,0.95,4.069265548603483
22,15,split,0.9,4.293121840772655
23,15,naive,0.82,3.0292882665341336
23,15,jackknife,0.84,3.517874580062582
23,15,jackknife+,0.85,3.6033866538419983
23,15,jackknife-mm,0.9,3.890970240663509
23,15,CV+,0.84,3.5812673419617504
23,15,split,0.97,5.155555277530546
24,15,naive,0.81,2.916124181524403
24,15,jackknife,0.85,3.1711338306294654
24,15,jackknife+,0.86,3.1878243230561294
24,15,jackknife-mm,0.87,3.4334042344529534
24,15,CV+,0.85,3.1564866393438074
24,15,split,0.89,3.5116728733003084
25,15,naive,0.92,3.925832486172384
25,15,jackknife,0.93,4.193068103853888
25,15,jackknife+,0.93,4.256587104676131
25,15,jackknife-mm,0.96,4.559301283076707
25,15,CV+,0.92,4.226143626092267
25,15,split,0.97,6.021147228994798
26,15,naive,0.89,3.260894137452417
26,15,jackknife,0.93,3.932386632253091
26,15,jackknife+,0.93,3.984220928468826
26,15,jackknife-mm,0.95,4.2976702090080785
26,15,CV+,0.95,4.141593567991304
26,15,split,0.98,4.514072820231165
27,15,naive,0.84,2.9696550654172857
27,15,jackknife,0.93,3.5839720682237295
27,15,jackknife+,0.94,3.564352679778145
27,15,jackknife-mm,0.95,3.8913669076549335
27,15,CV+,0.95,3.8120013170386464
27,15,split,0.95,4.308029597356722
28,15,naive,0.66,2.389914908165263
28,15,jackknife,0.74,2.952264517326277
28,15,jackknife+,0.74,2.910859037608839
28,15,jackknife-mm,0.76,3.17475539078627
28,15,CV+,0.74,2.917956473170327
28,15,split,0.81,3.3498958262188614
29,15,naive,0.62,2.522682144249154
29,15,jackknife,0.79,3.042073808368815
29,15,jackknife+,0.76,3.029085616654393
29,15,jackknife-mm,0.84,3.294673655409415
29,15,CV+,0.78,3.071309069854645
29,15,split,0.85,3.4911440422301996
30,15,naive,0.86,2.631382837324104
30,15,jackknife,0.89,3.0328254748809886
30,15,jackknife+,0.89,3.087694923187365
30,15,jackknife-mm,0.9,3.2872681014553256
30,15,CV+,0.89,3.2168617484496504
30,15,split,0.91,4.027982848292758
31,15,naive,0.89,3.6239753679520215
31,15,jackknife,0.98,4.461136854313313
31,15,jackknife+,0.97,4.41770506844539
31,15,jackknife-mm,0.99,4.894867758580805
31,15,CV+,0.98,4.515353837631092
31,15,split,0.97,4.77202932319576
32,15,naive,0.84,3.435468987677476
32,15,jackknife,0.92,3.987665084288509
32,15,jackknife+,0.92,4.030970519846724
32,15,jackknife-mm,0.94,4.415750666000795
32,15,CV+,0.95,4.207245481678422
32,15,split,0.92,3.932369560387417
33,15,naive,0.78,2.9641716171666017
33,15,jackknife,0.86,3.4581407929369146
33,15,jackknife+,0.87,3.5158951918875125
33,15,jackknife-mm,0.88,3.7993384100684207
33,15,CV+,0.9,3.7023438921803997
33,15,split,0.91,3.82620953234701
34,15,naive,0.84,2.9577776089691756
34,15,jackknife,0.9,3.4399450784836234
34,15,jackknife+,0.9,3.4796328674930637
34,15,jackknife-mm,0.93,3.7317228482596847
34,15,CV+,0.92,3.688779679364275
34,15,split,0.91,4.005603621611868
35,15,naive,0.83,3.1797341658374245
35,15,jackknife,0.89,3.6047808059777093
35,15,jackknife+,0.9,3.6641446027949356
35,15,jackknife-mm,0.94,3.92606881909426
35,15,CV+,0.91,3.8124165189539934
35,15,split,0.87,3.4941665600075926
36,15,naive,0.95,3.5383813740518817
36,15,jackknife,0.98,4.164263139806278
36,15,jackknife+,0.97,4.108936041631312
36,15,jackknife-mm,0.99,4.566301147726762
36,15,CV+,0.97,3.993865749807562
36,15,split,0.99,5.249175637120973
37,15,naive,0.88,3.210724334018355
37,15,jackknife,0.94,3.9001381395788473
37,15,jackknife+,0.94,3.900166318572451
37,15,jackknife-mm,0.96,4.2315222946374895
37,15,CV+,0.95,4.079296648243017
37,15,split,0.88,3.0753701615368847
38,15,naive,0.76,2.8428864811260826
38,15,jackknife,0.79,3.3220866351291964
38,15,jackknife+,0.79,3.312358725103165
38,15,jackknife-mm,0.84,3.655090245939971
38,15,CV+,0.8,3.4142854024100733
38,15,split,0.88,4.270861665431692
39,15,naive,0.89,3.2182455214122343
39,15,jackknife,0.93,3.779540758506436
39,15,jackknife+,0.93,3.7600942338649923
39,15,jackknife-mm,0.97,4.180881154638056
39,15,CV+,0.92,3.642682451082602
39,15,split,0.92,3.9736483185139027
40,15,naive,0.89,3.5051258214614816
40,15,jackknife,0.93,4.013080721093305
40,15,jackknife+,0.93,4.02674195720556
40,15,jackknife-mm,0.95,4.3114753931999275
40,15,CV+,0.93,4.121200926443944
40,15,split,0.91,3.982464781916318
41,15,naive,0.84,2.9924518563991773
41,15,jackknife,0.88,3.308305915243651
41,15,jackknife+,0.88,3.35983220274695
41,15,jackknife-mm,0.93,3.607949131715226
41,15,CV+,0.9,3.4385259079452517
41,15,split,0.87,3.633782252815187
42,15,naive,0.85,2.872195505334978
42,15,jackknife,0.88,3.142820253982301
42,15,jackknife+,0.91,3.25561096762479
42,15,jackknife-mm,0.93,3.4385299822723896
42,15,CV+,0.91,3.2886793964589076
42,15,split,0.88,3.833211954999413
43,15,naive,0.84,3.006198461614829
43,15,jackknife,0.9,3.685322142420423
43,15,jackknife+,0.9,3.658452024475733
43,15,jackknife-mm,0.91,3.979946869063059
43,15,CV+,0.91,3.7884619784826867
43,15,split,0.85,3.341174099180197
44,15,naive,0.83,2.8975317865076136
44,15,jackknife,0.94,3.4562866969484314
44,15,jackknife+,0.93,3.427331421226941
44,15,jackknife-mm,0.95,3.771505893969348
44,15,CV+,0.95,3.608003860995206
44,15,split,0.89,3.383812873195039
45,15,naive,0.87,3.0730732439146355
45,15,jackknife,0.93,3.8881630314033107
45,15,jackknife+,0.93,3.811145866754868
45,15,jackknife-mm,0.97,4.2377273609170825
45,15,CV+,0.93,3.808697472689678
45,15,split,0.92,3.6608012389657825
46,15,naive,0.84,3.020032714330614
46,15,jackknife,0.97,3.7071909170498145
46,15,jackknife+,0.94,3.6924130485629987
46,15,jackknife-mm,0.98,4.038155450204153
46,15,CV+,0.93,3.652738760717073
46,15,split,0.9,4.208767807949641
47,15,naive,0.69,2.5785963363382804
47,15,jackknife,0.78,3.0141860618532395
47,15,jackknife+,0.78,3.0388401046877465
47,15,jackknife-mm,0.79,3.3321887478172187
47,15,CV+,0.78,3.0841026300699816
47,15,split,0.79,3.5603871063189483
48,15,naive,0.77,2.6640949010047565
48,15,jackknife,0.84,3.065470332204875
48,15,jackknife+,0.85,3.0742745825194224
48,15,jackknife-mm,0.87,3.364639732023465
48,15,CV+,0.85,3.068559696808491
48,15,split,0.87,3.714239104633348
49,15,naive,0.9,3.508449576928675
49,15,jackknife,0.92,3.9251209342345272
49,15,jackknife+,0.92,3.9484398239714737
49,15,jackknife-mm,0.95,4.277554535419056
49,15,CV+,0.93,3.9050422777459617
49,15,split,0.95,4.688119851790695
0,20,naive,0.82,3.177297322044721
0,20,jackknife,0.9,3.9988026201872344
0,20,jackknife+,0.9,4.001258794370556
0,20,jackknife-mm,0.94,4.435385336604115
0,20,CV+,0.91,4.1268714782715605
0,20,split,0.96,4.868384081351088
1,20,naive,0.86,3.0586642177165624
1,20,jackknife,0.92,3.8443238498096424
1,20,jackknife+,0.92,3.825390154911332
1,20,jackknife-mm,0.94,4.2064723580551
1,20,CV+,0.92,3.7665947453533004
1,20,split,0.87,3.701045676425234
2,20,naive,0.82,2.7765739045198665
2,20,jackknife,0.91,3.6034076808671873
2,20,jackknife+,0.91,3.556877104275547
2,20,jackknife-mm,0.93,4.027168100675708
2,20,CV+,0.92,3.821243440932109
2,20,split,0.91,6.129552231752407
3,20,naive,0.77,2.9155783574516
3,20,jackknife,0.91,3.7840502423131994
3,20,jackknife+,0.9,3.8507273485468057
3,20,jackknife-mm,0.94,4.18166051815286
3,20,CV+,0.93,3.992547931977347
3,20,split,0.9,4.118801324471401
4,20,naive,0.76,2.665926094855763
4,20,jackknife,0.86,3.3632340255935445
4,20,jackknife+,0.86,3.4077554037064863
4,20,jackknife-mm,0.93,3.7467988052531522
4,20,CV+,0.87,3.5011773449902917
4,20,split,0.91,3.856869248082402
5,20,naive,0.91,3.7735318802340827
5,20,jackknife,0.96,4.365953096460484
5,20,jackknife+,0.96,4.48775487943777
5,20,jackknife-mm,0.98,4.917603884895735
5,20,CV+,0.98,4.612218113602797
5,20,split,0.91,5.905913134306373
6,20,naive,0.84,3.1691209148171504
6,20,jackknife,0.92,3.775576825733935
6,20,jackknife+,0.91,3.7497815879696854
6,20,jackknife-mm,0.94,4.213024673571902
6,20,CV+,0.95,4.031506993697281
6,20,split,1.0,6.1093279546357255
7,20,naive,0.87,2.8801452650676342
7,20,jackknife,0.94,3.437997424005183
7,20,jackknife+,0.94,3.5424013093027047
7,20,jackknife-mm,0.94,3.840930558581417
7,20,CV+,0.94,3.528296612304146
7,20,split,0.93,4.215552475568849
8,20,naive,0.68,2.364559530589282
8,20,jackknife,0.79,3.029024646583401
8,20,jackknife+,0.8,3.0606802482212396
8,20,jackknife-mm,0.87,3.414153165160639
8,20,CV+,0.84,3.331220822523481
8,20,split,0.94,3.6082884081533986
9,20,naive,0.89,3.2734244275566606
9,20,jackknife,0.93,3.9207706735266266
9,20,jackknife+,0.93,4.023460981982006
9,20,jackknife-mm,0.95,4.358395431574432
9,20,CV+,0.93,4.134121614679948
9,20,split,0.92,4.52671742753153
10,20,naive,0.78,2.932302679073922
10,20,jackknife,0.9,3.7637257707427803
10,20,jackknife+,0.9,3.7338417080556265
10,20,jackknife-mm,0.94,4.157876300517634
10,20,CV+,0.9,3.895040463750913
10,20,split,0.81,3.3530342870867833
11,20,naive,0.78,2.650716361318299
11,20,jackknife,0.9,3.3112865635390483
11,20,jackknife+,0.9,3.2865753536618594
11,20,jackknife-mm,0.92,3.643794474462837
11,20,CV+,0.9,3.4127559906838654
11,20,split,0.87,3.6147309947030872
12,20,naive,0.67,2.5044889429344095
12,20,jackknife,0.83,3.2792780197486913
12,20,jackknife+,0.82,3.206463624983294
12,20,jackknife-mm,0.89,3.6399181392543687
12,20,CV+,0.83,3.2633972347782554
12,20,split,0.79,3.623134759585448
13,20,naive,0.7,2.5667967094077784
13,20,jackknife,0.85,3.2470863245013164
13,20,jackknife+,0.85,3.298561671676288
13,20,jackknife-mm,0.87,3.662499407313266
13,20,CV+,0.85,3.3739529856966475
13,20,split,0.82,3.226278671795726
14,20,naive,0.82,2.986139117274101
14,20,jackknife,0.9,3.750131785361227
14,20,jackknife+,0.9,3.7164227866859574
14,20,jackknife-mm,0.92,4.215634400076732
14,20,CV+,0.9,3.6984689895754133
14,20,split,0.96,6.046241367257992
15,20,naive,0.89,2.9709084824511147
15,20,jackknife,0.94,3.6767467612496283
15,20,jackknife+,0.95,3.7469056066352544
15,20,jackknife-mm,0.96,4.065433915070006
15,20,CV+,0.95,3.686539497132068
15,20,split,0.92,4.378595905994016
16,20,naive,0.77,2.9008958728174266
16,20,jackknife,0.82,3.6113120920367328
16,20,jackknife+,0.83,3.6290032097918625
16,20,jackknife-mm,0.87,3.9989973183451584
16,20,CV+,0.87,3.908186712483387
16,20,split,0.8,4.564393294249585
17,20,naive,0.83,2.8555861488595595
17,20,jackknife,0.89,3.4266013070329087
17,20,jackknife+,0.9,3.491645544676597
17,20,jackknife-mm,0.92,3.8448929601569715
17,20,CV+,0.89,3.457251803705995
17,20,split,0.9,4.228040080948874
18,20,naive,0.83,3.247336953755265
18,20,jackknife,0.9,4.314789893404365
18,20,jackknife+,0.9,4.208248757412715
18,20,jackknife-mm,0.94,4.753275614746717
18,20,CV+,0.94,4.571750312515692
18,20,split,0.95,5.314661748217504
19,20,naive,0.83,2.8840643842754945
19,20,jackknife,0.93,3.714131816887687
19,20,jackknife+,0.92,3.7392689029574155
19,20,jackknife-mm,0.96,4.134348291515545
19,20,CV+,0.9,3.618590812449828
19,20,split,0.87,3.9245761619073507
20,20,naive,0.76,3.1539395718350702
20,20,jackknife,0.83,3.6016361934500902
20,20,jackknife+,0.83,3.660142264492563
20,20,jackknife-mm,0.88,3.982794827040816
20,20,CV+,0.87,3.997712896975989
20,20,split,0.87,3.8394749274275086
21,20,naive,0.86,3.439755997337252
21,20,jackknife,0.93,4.344975865839906
21,20,jackknife+,0.91,4.267252101348948
21,20,jackknife-mm,0.95,4.808645344208679
21,20,CV+,0.92,4.294828223486625
21,20,split,0.92,4.257458959179908
22,20,naive,0.81,3.0624488253106925
22,20,jackknife,0.91,3.8095324240576702
22,20,jackknife+,0.92,3.825955563317608
22,20,jackknife-mm,0.97,4.24959583100374
22,20,CV+,0.93,3.9907895764032197
22,20,split,0.9,4.283086199528168
23,20,naive,0.91,3.219561043536729
23,20,jackknife,0.97,3.829226023743745
23,20,jackknife+,0.97,3.954665130638211
23,20,jackknife-mm,0.99,4.230675740268831
23,20,CV+,0.98,4.0251364433038646
23,20,split,0.93,4.520192128895787
24,20,naive,0.88,2.7938583428968093
24,20,jackknife,0.97,3.8491549629450073
24,20,jackknife+,0.96,3.8032753185663157
24,20,jackknife-mm,0.97,4.281935711254851
24,20,CV+,0.96,3.7347367718803195
24,20,split,0.88,4.905547802227771
25,20,naive,0.77,2.719008078730376
25,20,jackknife,0.91,3.6670014000393074
25,20,jackknife+,0.91,3.6721811958077604
25,20,jackknife-mm,0.94,4.055448491329627
25,20,CV+,0.94,3.790792556633432
25,20,split,0.93,4.316965170325211
26,20,naive,0.89,3.7047649089422894
26,20,jackknife,0.98,4.632090860056178
26,20,jackknife+,0.98,4.584268877198037
26,20,jackknife-mm,0.99,5.082327407607285
26,20,CV+,0.97,4.566587373514959
26,20,split,0.92,4.65683148294258
27,20,naive,0.82,2.820312334779522
27,20,jackknife,0.92,3.6143802589389007
27,20,jackknife+,0.92,3.5900787033366894
27,20,jackknife-mm,0.94,3.9690202781068873
27,20,CV+,0.9,3.5034893606646786
27,20,split,0.89,4.5670328047882185
28,20,naive,0.79,2.667045692089663
28,20,jackknife,0.88,3.3803573162144094
28,20,jackknife+,0.88,3.322921568807158
28,20,jackknife-mm,0.92,3.718942459082445
28,20,CV+,0.88,3.2644671946280273
28,20,split,0.88,4.304520010661347
29,20,naive,0.72,2.687898055326301
29,20,jackknife,0.88,3.429590510738127
29,20,jackknife+,0.89,3.4686723991474424
29,20,jackknife-mm,0.9,3.83986079815423
29,20,CV+,0.89,3.6328181539827114
29,20,split,0.8,3.7739522756776736
30,20,naive,0.81,2.679686292585877
30,20,jackknife,0.87,3.0618996179893214
30,20,jackknife+,0.88,3.1284456541684516
30,20,jackknife-mm,0.92,3.446687052757402
30,20,CV+,0.91,3.2801389375106806
30,20,split,0.89,4.159815112413291
31,20,naive,0.84,2.8440799696389116
31,20,jackknife,0.96,3.771399769078364
31,20,jackknife+,0.95,3.7853481267730587
31,20,jackknife-mm,0.97,4.147186145512544
31,20,CV+,0.97,3.945089173113285
31,20,split,0.94,4.18973906829104
32,20,naive,0.89,2.749462314727757
32,20,jackknife,0.92,3.397771668934323
32,20,jackknife+,0.91,3.5080750363460034
32,20,jackknife-mm,0.93,3.7596592087921876
32,20,CV+,0.92,3.78621764649948
32,20,split,0.93,3.938106131800319
33,20,naive,0.83,3.01611220437089
33,20,jackknife,0.93,3.937934516964899
33,20,jackknife+,0.92,3.9755885988845834
33,20,jackknife-mm,0.93,4.386389660115107
33,20,CV+,0.94,4.419480732742443
33,20,split,0.95,5.487001237909574
34,20,naive,0.81,2.5195727821703393
34,20,jackknife,0.9,3.2422769473482793
34,20,jackknife+,0.89,3.2983777101328102
34,20,jackknife-mm,0.91,3.629392182261
34,20,CV+,0.9,3.528393295672332
34,20,split,0.89,3.829247041972262
35,20,naive,0.81,2.928415279642785
35,20,jackknife,0.9,3.7152573553390265
35,20,jackknife+,0.9,3.6735085403675747
35,20,jackknife-mm,0.91,4.080842211996799
35,20,CV+,0.9,3.788710320359991
35,20,split,0.82,3.772432274695398
36,20,naive,0.78,2.7454184258288628
36,20,jackknife,0.87,3.513439037479468
36,20,jackknife+,0.86,3.4874625595040873
36,20,jackknife-mm,0.88,3.8909918498675853
36,20,CV+,0.87,3.538770016094821
36,20,split,0.87,4.054830869722998
37,20,naive,0.81,3.00822473703313
37,20,jackknife,0.91,3.8268654367912727
37,20,jackknife+,0.91,3.8016822271960318
37,20,jackknife-mm,0.94,4.2663189927841065
37,20,CV+,0.93,4.021576251781317
37,20,split,0.96,4.659344731025207
38,20,naive,0.82,2.913224999650314
38,20,jackknife,0.88,3.3350730658865615
38,20,jackknife+,0.88,3.433313317558082
38,20,jackknife-mm,0.9,3.809104819197862
38,20,CV+,0.89,3.8585626520899825
38,20,split,0.91,5.030822039337473
39,20,naive,0.77,2.7861058755412023
39,20,jackknife,0.87,3.513175200815431
39,20,jackknife+,0.87,3.488621119524352
39,20,jackknife-mm,0.91,3.8951400104984213
39,20,CV+,0.87,3.6745024587972726
39,20,split,0.86,4.883739325768984
40,20,naive,0.93,3.450640026599736
40,20,jackknife,0.96,4.205871627669601
40,20,jackknife+,0.96,4.1530573204435095
40,20,jackknife-mm,0.99,4.637107147075734
40,20,CV+,0.96,4.11266774100492
40,20,split,0.99,5.1560954397093814
41,20,naive,0.82,3.030814963597326
41,20,jackknife,0.94,4.059426396811848
41,20,jackknife+,0.94,3.992967979023236
41,20,jackknife-mm,0.95,4.48581715539805
41,20,CV+,0.94,3.823715524297707
41,20,split,0.9,4.309779430803701
42,20,naive,0.77,2.876866085535894
42,20,jackknife,0.85,3.491046419469417
42,20,jackknife+,0.83,3.5110069589942356
42,20,jackknife-mm,0.88,3.8437416249184846
42,20,CV+,0.88,3.6283794848550404
42,20,split,0.89,4.5952895785012196
43,20,naive,0.81,3.3438127616775626
43,20,jackknife,0.91,3.9631805629165036
43,20,jackknife+,0.91,4.024596467713642
43,20,jackknife-mm,0.95,4.415875459835791
43,20,CV+,0.91,4.020786509389602
43,20,split,0.94,4.559496138731024
44,20,naive,0.86,3.2302854461399444
44,20,jackknife,0.93,4.180085786040352
44,20,jackknife+,0.92,4.142662472793503
44,20,jackknife-mm,0.96,4.586838984041815
44,20,CV+,0.93,4.203938516264836
44,20,split,0.98,5.297147650745017
45,20,naive,0.75,2.745545055287835
45,20,jackknife,0.91,3.733728281129365
45,20,jackknife+,0.91,3.641508656425762
45,20,jackknife-mm,0.92,4.164057456580043
45,20,CV+,0.9,3.7326780019786825
45,20,split,0.86,3.531113526501132
46,20,naive,0.76,2.698888644788042
46,20,jackknife,0.83,3.29935299113915
46,20,jackknife+,0.84,3.2932437032315316
46,20,jackknife-mm,0.88,3.6367418316935924
46,20,CV+,0.83,3.356724915503989
46,20,split,0.93,4.776163135675417
47,20,naive,0.82,3.026375456054883
47,20,jackknife,0.95,3.8041073914731167
47,20,jackknife+,0.95,3.800968073902624
47,20,jackknife-mm,0.95,4.232453075434434
47,20,CV+,0.95,3.947284911921997
47,20,split,0.94,4.145201194643014
48,20,naive,0.83,3.017258449834137
48,20,jackknife,0.93,3.95624167833226
48,20,jackknife+,0.91,3.902140644742273
48,20,jackknife-mm,0.93,4.373117692032737
48,20,CV+,0.93,4.1017400774457435
48,20,split,0.82,3.582583609402135
49,20,naive,0.74,2.564805962456312
49,20,jackknife,0.83,3.230221896239674
49,20,jackknife+,0.83,3.2640036852349024
49,20,jackknife-mm,0.86,3.5953729966220673
49,20,CV+,0.84,3.372690379092271
49,20,split,0.84,3.4537813251450458
0,25,naive,0.76,2.9875705798750563
0,25,jackknife,0.89,4.226733352997684
0,25,jackknife+,0.91,4.171275215694417
0,25,jackknife-mm,0.95,4.753528799085765
0,25,CV+,0.87,4.079295822597788
0,25,split,0.84,4.833054902835008
1,25,naive,0.72,2.7067994411383443
1,25,jackknife,0.83,3.428380460330739
1,25,jackknife+,0.83,3.4862531573593
1,25,jackknife-mm,0.85,3.865004995252308
